"ParticipantID","Question.Name","Question.Type","Question.Order","Question.Number","q.solv.time","grade","pp.mean","pp.log.mean","HR.E4.mean","HR.E4.validated.mean","HR.AW.mean","pp_normalized","pp_log_normalized","hr.e4_normalized","hr.e4_validated_normalized","hr.aw_normalized","Gender","SAI.Score"
"S015","A8M112.3","A",8,"8",90,1,0.00289230242598197,-5.84846581182082,120.28829787234,NA,77.4444444444444,0.00101469160595906,0.572065238315855,40.4837795999152,NA,45.3682978723404,"M",30
"S015","A9M113.3","A",9,"9",72,0,0.00262614991815104,-5.94366563008243,76.1206944444444,74.6238461538462,73.6153846153846,0.000748539098128134,0.476865420054244,-3.68382382798082,-11.1453538461538,1.20069444444444,"M",30
"S015","B10M102.1","V",5,"29",166,0,0.00208828934395653,-6.17222446288544,81.8735542168675,82.0084848484849,74.9090909090909,0.000210678523933616,0.248306587251236,2.06903594444222,-3.76071515151514,6.95355421686747,"M",30
"S015","B11M111.1","W",6,"18",93,1,0.00202515864831588,-6.20323903134079,63.849247311828,63.5261111111111,70.2222222222222,0.000147547828292968,0.21729201879588,-15.9552709605973,-22.2430888888889,-11.070752688172,"M",30
"S015","B12M112.1","V",6,"30",201,1,0.00164650449009896,-6.41601684810557,77.8779104477612,77.75225,71.5,-0.00023110632992395,0.00451420203110064,-1.92660782466406,-8.01694999999999,2.95791044776119,"M",30
"S015","B1M106.1","W",1,"13",79,1,0.00274072644874542,-5.9108706408073,73.0310126582279,73.2546666666667,73.7333333333333,0.000863115628722514,0.509660409329374,-6.7735056141974,-12.5145333333333,-1.88898734177215,"M",30
"S015","B2M103.1","V",1,"25",170,1,0.00186733169886883,-6.29649536865052,64.2701764705882,64.4525714285714,71.1714285714286,-1.02791211540785e-05,0.124035681486149,-15.534341801837,-21.3166285714286,-10.6498235294118,"M",30
"S015","B3M107.1","W",2,"14",53,1,0.00341258388963044,-5.6810679915014,79.487358490566,79.24,72.4545454545455,0.00153497306960753,0.739463058635272,-0.317159781859218,-6.5292,4.56735849056604,"M",30
"S015","B4M109.1","V",2,"26",139,1,0.00182546426250342,-6.30954788432229,62.566690647482,62.1892592592593,69.7037037037037,-5.21465575194857e-05,0.110983165814379,-17.2378276249432,-23.5799407407407,-12.353309352518,"M",30
"S015","B5M101.1","V",3,"27",256,1,0.00188750218654986,-6.2843909867193,62.16515625,62.1617647058824,70.0392156862745,9.89136652694567e-06,0.136140063417372,-17.6393620224253,-23.6074352941176,-12.75484375,"M",30
"S015","B6M108.1","V",4,"28",271,1,0.00199926765162539,-6.21726768660419,74.4690036900369,74.3883333333333,72.9259259259259,0.000121656831602479,0.20326336353248,-5.33551458238836,-11.3808666666667,-0.450996309963102,"M",30
"S015","B7M114.2","W",3,"15",73,1,0.00435180601969399,-5.44014446794447,68.193698630137,68.3483333333333,74.75,0.00247419519967108,0.9803865821922,-11.6108196422883,-17.4208666666667,-6.72630136986301,"M",30
"S015","B8M110.1","W",4,"16",95,1,0.00332846690178549,-5.71825527529391,70.9690526315789,70.2783333333333,72.8333333333333,0.00145085608176258,0.702275774842762,-8.83546564084631,-15.4908666666667,-3.95094736842105,"M",30
"S015","B9M115.2","W",5,"17",55,0,0.00219941215348807,-6.1244788744797,86.1083636363636,85.7633333333333,72.5,0.000321801333465161,0.296052175656969,6.30384536393838,-0.00586666666666247,11.1883636363636,"M",30
"S015","C10M115.1","W",12,"24",69,0,0.00155974315689627,-6.46357050123403,74.9195652173913,74.7493333333333,75.7333333333333,-0.00031786766312664,-0.0430394510973615,-4.88495305503395,-11.0198666666667,-0.000434782608692785,"M",30
"S015","C11M113.1","V",11,"35",243,0,0.00189577960990092,-6.26851644037187,75.5625925925926,75.5589361702128,72.6808510638298,1.81687898780114e-05,0.152014609764801,-4.24192567983266,-10.2102638297872,0.642592592592592,"M",30
"S015","C12M116.1","V",12,"36",176,1,0.00234813357791395,-6.07023698988173,72.6003409090909,72.5847058823529,68.5882352941177,0.000470522757891038,0.350294060254946,-7.20417736333435,-13.1844941176471,-2.3196590909091,"M",30
"S015","C1M104.2","W",7,"19",51,1,0.0019062505784468,-6.26298849798904,62.1929411764706,62.13,72.8181818181818,2.86397584238949e-05,0.157542552147632,-17.6115770959547,-23.6392,-12.7270588235294,"M",30
"S015","C2M103.2","V",7,"31",118,1,0.00151766493886447,-6.49551301411843,68.3184745762712,68.2545833333333,70.4583333333333,-0.000359945881158437,-0.0749819639817604,-11.4860436961541,-17.5146166666667,-6.60152542372882,"M",30
"S015","C3M105.1","W",8,"20",56,1,0.00192271668055657,-6.25534613786853,58.2482142857143,58.3272727272727,74.7272727272727,4.51058605336599e-05,0.165184912268139,-21.556303986711,-27.4419272727273,-16.6717857142857,"M",30
"S015","C4M101.2","V",8,"32",544,1,0.00230534977975753,-6.10216608477209,76.0234191176471,72.6498947368421,72.9052631578947,0.000427738959734616,0.318364965364587,-3.7810991547782,-13.1193052631579,1.10341911764705,"M",30
"S015","C5M109.2","W",9,"21",82,1,0.00206090865807569,-6.18838738986471,74.5270731707317,73.276,74.0666666666667,0.000183297838052779,0.232143660271962,-5.27744510169354,-12.4932,-0.392926829268291,"M",30
"S015","C6M114.1","W",10,"22",57,1,0.00199809571787078,-6.21566798558276,89.9338596491228,89.6709090909091,73.2727272727273,0.000120484897847869,0.204863064553912,10.1293413766976,3.90170909090909,15.0138596491228,"M",30
"S015","C7M107.2","W",11,"23",69,1,0.00189845776091187,-6.27265314559104,68.0094202898551,67.7869230769231,76.3076923076923,2.08469408889598e-05,0.147877904545633,-11.7950979825702,-17.9822769230769,-6.91057971014493,"M",30
"S015","C9M102.2","V",10,"34",363,1,0.00317987610512486,-5.77243889507672,73.9337190082645,74.0443835616438,68.7534246575343,0.00130226528510195,0.648092155059951,-5.87079926416079,-11.7248164383562,-0.986280991735541,"M",30
"S016","A10M117.2","A",10,"10",108,1,0.00856584999265467,-4.76009701645125,90.4225925925926,90.4217391304348,93.6521739130435,0.00384746742669309,0.604813615295998,-0.569692175619323,-0.592851033499642,-3.42986642380085,"F",41
"S016","A11M116.2","A",11,"11",9,0,0.00852709354673017,-4.764516987753,94.48,95.135,93,0.00380871098076859,0.600393643994244,3.48771523178809,4.12040983606556,0.627540983606565,"F",41
"S016","A12M116.3","A",12,"12",62,1,0.00730384498509272,-4.92033488597313,91.9770967741936,92.0472727272727,87.8181818181818,0.00258546241913114,0.44457574577411,0.984812005981638,1.0326825633383,-1.87536224219988,"F",41
"S016","A1M101.3","A",1,"1",234,1,0.0096916495346379,-4.64045045147015,86.575811965812,86.7742222222222,89.9555555555555,0.00497326696867632,0.724460180277092,-4.41647280239995,-4.24036794171221,-7.27664705058147,"F",41
"S016","A2M106.4","A",2,"2",151,1,0.0112880807521417,-4.48982408109303,91.5225165562914,91.3790322580645,90.3870967741936,0.0065696981861801,0.875086550654209,0.530231788079476,0.364442094130084,-2.32994246010205,"F",41
"S016","A3M104.4","A",3,"3",119,1,0.0103450330799713,-4.57834399284134,82.8919327731092,82.7091304347826,83.9565217391304,0.00562665051400976,0.786566638905904,-8.10035199510267,-8.30545972915182,-10.9605262432842,"F",41
"S016","A4M105.4","A",4,"4",106,1,0.00960899393481467,-4.6494451967558,89.4268867924528,89.6345454545455,90.7727272727273,0.00489061136885308,0.715465434991446,-1.56539797575908,-1.38004470938897,-4.42557222394061,"F",41
"S016","A5M108.4","A",5,"5",77,1,0.0102047230724652,-4.58594754214431,87.8220779220779,87.4013333333333,88.2,0.00548634050650362,0.778963089602935,-3.17020684613399,-3.61325683060109,-6.03038109431552,"F",41
"S016","A6M107.3","A",6,"6",101,1,0.00967893106488836,-4.63818867648784,88.8219801980198,88.743,89.15,0.00496054849892678,0.726721955259406,-2.17030457019212,-2.27159016393443,-5.03047881837364,"F",41
"S016","A7M111.4","A",7,"7",88,1,0.0103327515047358,-4.57331260803479,97.7065909090909,94.9446153846154,95.3846153846154,0.00561436893877419,0.791598023712458,6.71430614087899,3.93002522068096,3.85413189269747,"F",41
"S016","A8M112.3","A",8,"8",8,0,0.0107354231305841,-4.5342093151298,93.79875,93.13,99,0.00601704056462248,0.830701316617439,2.80646523178808,2.11540983606557,-0.0537090163934408,"F",41
"S016","A9M113.3","A",9,"9",9,0,0.0100644546176147,-4.59878271797239,89.4666666666667,88.9,95.5,0.00534607205165316,0.766127913774852,-1.52561810154525,-2.11459016393442,-4.38579234972677,"F",41
"S016","B10M102.1","V",5,"29",95,0,0.00606279396630703,-5.10726542752487,98.7566315789474,94.8985714285714,96.2142857142857,0.00134441140034545,0.257645204222374,7.76434681073545,3.883981264637,4.90417256255392,"F",41
"S016","B11M111.1","W",6,"18",9,0,0.00746236475827122,-4.89794584636264,90.5677777777778,90.57,92,0.00274398219230964,0.466964785384602,-0.424506990434139,-0.444590163934436,-3.28468123861566,"F",41
"S016","B12M112.1","V",6,"30",124,0,0.00574538824655624,-5.16130832784311,88.9320161290323,88.84625,96.2916666666667,0.00102700568059466,0.203602303904131,-2.06026863917965,-2.16834016393443,-4.92044288736118,"F",41
"S016","B1M106.1","W",1,"13",62,1,0.00726241065158408,-4.92511510635029,88.3445161290323,88.4157142857143,88.7857142857143,0.00254402808562249,0.43979552539695,-2.64776863917966,-2.59887587822014,-5.50794288736118,"F",41
"S016","B2M103.1","V",1,"25",130,1,0.00625476608911584,-5.08038199284344,95.7188461538462,NA,NA,0.00153638352315426,0.284528638903801,4.72656138563424,NA,1.86638713745272,"F",41
"S016","B3M107.1","W",2,"14",99,1,0.00693833359061704,-4.97085477736783,89.9736363636364,89.8736842105263,88.6315789473684,0.00221995102465546,0.394055854379418,-1.01864840457556,-1.14090595340811,-3.87882265275708,"F",41
"S016","B4M109.1","V",2,"26",212,1,0.00886083346308978,-4.73062752957137,93.812358490566,95.6404166666667,95.5833333333333,0.0041424508971282,0.634283102175877,2.82007372235412,4.62582650273224,-0.0401005258273983,"F",41
"S016","B5M101.1","V",3,"27",146,1,0.00645735829580355,-5.04962588995147,89.7867808219178,89.8567857142857,92.4285714285714,0.00173897572984197,0.315284741795771,-1.20550394629412,-1.15780444964871,-4.06567819447564,"F",41
"S016","B6M108.1","V",4,"28",124,1,0.0065281822883127,-5.0340123291725,88.5928225806452,88.4348,94.36,0.00180979972235112,0.330898302574748,-2.39946218756675,-2.57979016393443,-5.25963643574828,"F",41
"S016","B7M114.2","W",3,"15",117,1,0.00691374902299254,-4.97550032055977,104.10547008547,88.9345454545455,85.9090909090909,0.00219536645703096,0.389410311187473,13.1131853172582,-2.08004470938897,10.2530110690766,"F",41
"S016","B8M110.1","W",4,"16",110,1,0.00816873734349949,-4.80772955571657,92.7836363636364,92.1290476190476,91.0476190476191,0.00345035477753791,0.557181076030673,1.79135159542444,1.1144574551132,-1.06882265275708,"F",41
"S016","B9M115.2","W",5,"17",136,1,0.00780810843982116,-4.85895439254059,88.965,88.9748148148148,89.6666666666667,0.00308972587385958,0.505956239206652,-2.02728476821191,-2.03977534911961,-4.88745901639344,"F",41
"S016","C10M115.1","W",12,"24",182,1,0.00946874785090689,-4.6717136295165,95.135989010989,95.7,82,0.00475036528494531,0.693197002230748,4.14370424277709,4.68540983606557,1.28352999459557,"F",41
"S016","C11M113.1","V",11,"35",10,0,0.00486839357264044,-5.32503834578715,88.796,88.56,90.6666666666667,0.000150011006678856,0.0398722859600902,-2.19628476821192,-2.45459016393443,-5.05645901639345,"F",41
"S016","C12M116.1","V",12,"36",49,1,0.00478104977563809,-5.35013002400603,87.665306122449,87.348,90.1,6.26672096765077e-05,0.0147806077412103,-3.32697864576294,-3.66659016393443,-6.18715289394446,"F",41
"S016","C1M104.2","W",7,"19",71,1,0.0100924023431687,-4.59655901932338,91.9533802816901,93.98,97,0.00537401977720712,0.768351612423859,0.961095513478227,2.96540983606558,-1.89907873470329,"F",41
"S016","C2M103.2","V",7,"31",127,1,0.00488310190735197,-5.32298583702119,84.4618897637795,84.5080769230769,93.3461538461538,0.000164719341390387,0.0419247947260528,-6.53039500443239,-6.5065132408575,-9.39056925261391,"F",41
"S016","C3M105.1","W",8,"20",84,1,0.00909706781794479,-4.7021236038339,91.8709523809524,NA,NA,0.00437868525198321,0.66278702791334,0.878667612740458,NA,-1.98150663544106,"F",41
"S016","C4M101.2","V",8,"32",22,0,0.00503949594792819,-5.29055289046567,91.04,91.31,96.25,0.000321113381966606,0.0743577412815757,0.0477152317880751,0.295409836065573,-2.81245901639345,"F",41
"S016","C5M109.2","W",9,"21",39,1,0.00865811168635721,-4.74994992466471,88.9058974358974,NA,NA,0.00393972912039563,0.614960707082529,-2.08638733231449,NA,-4.94656158049601,"F",41
"S016","C6M114.1","W",10,"22",56,1,0.0104816749488267,-4.55886346284476,89.4951785714286,NA,NA,0.00576329238286515,0.806047168902484,-1.49710619678335,NA,-4.35728044496487,"F",41
"S016","C7M107.2","W",11,"23",76,1,0.0111861957862552,-4.49490614503343,91.4356578947368,91.385,97.5,0.00646781322029364,0.87000448671381,0.443373126524918,0.370409836065562,-2.4168011216566,"F",41
"S016","C8M117.1","V",9,"33",285,0,0.00613294179210142,-5.11327443957619,91.0788771929825,89.8643137254902,89.8039215686274,0.00141455922613984,0.251636192171055,0.0865924247705436,-1.15027643844424,-2.77358182341098,"F",41
"S016","C9M102.2","V",10,"34",157,1,0.00602903348806617,-5.11851676988616,90.0029936305732,90.065,89.7666666666667,0.00131065092210459,0.246393861861084,-0.989291137638673,-0.949590163934431,-3.8494653858202,"F",41
"S017","A10M117.2","A",10,"34",80,1,0.00587620197569148,-5.13685376820123,89.65725,89.915,94.75,6.66933018438447e-05,0.0214481332922842,-1.75423036253775,-1.39917910447761,-0.984541044776108,"F",29
"S017","A11M116.2","A",11,"35",156,0,0.00586727184204996,-5.1384039519329,82.2288461538461,82.2834375,90.125,5.77631682023285e-05,0.0198979495606109,-9.18263420869161,-9.03074160447761,-8.41294489092996,"F",29
"S017","A12M116.3","A",12,"36",42,1,0.00616040474105392,-5.08966870534758,92.4152380952381,92.43625,92.5,0.000350896067206291,0.0686331961459299,1.00375773270034,1.12207089552238,1.77344705046198,"F",29
"S017","A1M101.3","A",1,"25",84,1,0.00610805224090352,-5.09815549789443,90.6122619047619,90.804375,87.25,0.000298543567055886,0.0601464035990773,-0.799218457775851,-0.509804104477624,-0.0295291400142048,"F",29
"S017","A2M106.4","A",2,"26",67,1,0.00607152658959765,-5.10415954333068,85.9041791044776,85.8471428571429,88.9285714285714,0.000262017915750016,0.0541423581628333,-5.50730125806015,-5.46703624733476,-4.73761194029851,"F",29
"S017","A3M104.4","A",3,"27",144,1,0.00616503752975983,-5.08894950521662,89.6986111111111,89.6431034482759,88.7586206896552,0.000355528855912201,0.0693523962768889,-1.71286925142665,-1.67107565620175,-0.943179933665007,"F",29
"S017","A4M105.4","A",4,"28",129,1,0.0062746373176663,-5.07147711869115,88.4675968992248,88.6072,91.12,0.000465128643818671,0.0868247828023598,-2.94388346331296,-2.70697910447761,-2.17419414555131,"F",29
"S017","A5M108.4","A",5,"29",145,1,0.00626126973662734,-5.0735881594732,89.8475862068966,89.6516666666667,89.9,0.000451761062779705,0.0847137420203072,-1.56389415564121,-1.66251243781095,-0.794204837879562,"F",29
"S017","A6M107.3","A",6,"30",64,0,0.00609060176904146,-5.10101052146032,91.25625,91.2961538461538,90.4615384615385,0.000281093095193824,0.0572913800331918,-0.155230362537765,-0.0180252583237746,0.614458955223881,"F",29
"S017","A7M111.4","A",7,"31",136,1,0.00632635892326562,-5.06326516758082,88.8963970588235,88.8807407407407,89.0740740740741,0.000516850249417992,0.0950367339126954,-2.51508330371423,-2.43343836373688,-1.74539398595259,"F",29
"S017","A8M112.3","A",8,"32",92,0,0.00608311626266555,-5.10228741990786,85.2526086956522,85.2842105263158,88.1578947368421,0.000273607588817914,0.0560144815856507,-6.15887166688559,-6.02996857816183,-5.38918234912394,"F",29
"S017","A9M113.3","A",9,"33",54,0,0.0064225664865578,-5.0479493281356,89.8975925925926,89.6681818181818,88.0909090909091,0.000613057812710163,0.110352573357909,-1.51388776994517,-1.6459972862958,-0.744198452183525,"F",29
"S017","B10M102.1","V",5,"17",300,1,0.00540529544568902,-5.22072325458322,87.3077666666667,87.2831666666667,90.4,-0.000404213228158612,-0.0624213530897073,-4.10371369587109,-4.03101243781096,-3.33402437810945,"F",29
"S017","B11M111.1","W",6,"6",172,0,0.00895851431863037,-4.71646146432481,88.7179651162791,88.7002857142857,89.8571428571429,0.00314900564478274,0.441840437168705,-2.69351524625868,-2.6138933901919,-1.92382592849704,"F",29
"S017","B12M112.1","V",6,"18",366,1,0.00594817767955087,-5.12533588679622,79.4277595628415,84.3048214285714,90.7142857142857,0.000138669005703239,0.0329660146972879,-11.9837207996962,-7.00935767590619,-11.2140314819346,"F",29
"S017","B1M106.1","W",1,"1",41,1,0.00783802505184175,-4.84887741977741,87.9851219512195,88.09125,86.625,0.00202851637799412,0.309424481716106,-3.42635841131825,-3.22292910447761,-2.6566690935566,"F",29
"S017","B2M103.1","V",1,"13",268,1,0.0061188191128084,-5.09816834348844,87.6447014925373,88.3476470588235,91.5882352941177,0.000309310438960764,0.0601335580050693,-3.76677887000045,-2.96653204565409,-2.9970895522388,"F",29
"S017","B3M107.1","W",2,"2",61,1,0.00760908474300919,-4.87841832163183,88.256393442623,88.2938461538462,87.1538461538462,0.00179957606916156,0.279883579861685,-3.15508691991481,-3.02033295063146,-2.38539760215316,"F",29
"S017","B4M109.1","V",2,"14",207,1,0.00548035716474924,-5.20816598768491,83.5775845410628,84.3421621621622,89.3243243243243,-0.000329151509098394,-0.0498640861913939,-7.83389582147495,-6.97201694231545,-7.06420650371331,"F",29
"S017","B5M101.1","V",3,"15",301,1,0.00587144600790259,-5.13868199560842,91.4802325581395,91.4159016393443,91.6393442622951,6.19373340549553e-05,0.0196199058850928,0.0687521956017747,0.101722534866639,0.838441513363421,"F",29
"S017","B6M108.1","V",4,"16",114,0,0.00640750329848551,-5.05056238909375,91.1230701754386,91.0634782608696,95.4782608695652,0.000597994624637874,0.10773951239976,-0.28841018709916,-0.250700843608044,0.481279130662486,"F",29
"S017","B7M114.2","W",3,"3",61,1,0.00758838189934516,-4.88114108346164,90.9237704918033,90.9245454545455,88.8181818181818,0.00177887322549753,0.277160818031873,-0.487709870734477,-0.389633649932165,0.281979447027169,"F",29
"S017","B8M110.1","W",4,"4",61,0,0.00781189363444696,-4.85220785842216,85.5660655737705,85.6438461538462,89.8461538461538,0.00200238496059933,0.306094043071351,-5.84541478876727,-5.67033295063146,-5.07572547100563,"F",29
"S017","B9M115.2","W",5,"5",100,1,0.00786836691033629,-4.84497004083936,90.3448,90.3573684210526,90.4210526315789,0.00205885823648866,0.313331860654154,-1.06668036253775,-0.95681068342499,-0.296991044776107,"F",29
"S017","C10M115.1","W",12,"12",147,1,0.00699416632440978,-4.96271819169673,90.9722448979592,90.885,89.9333333333333,0.00118465765056215,0.195583709796785,-0.439235464578573,-0.429179104477612,0.330453853183073,"F",29
"S017","C11M113.1","V",11,"23",175,0,0.00626422352945948,-5.07294594048743,88.3226857142857,88.3208571428572,89.9428571428571,0.000454714855611851,0.0853559610060808,-3.08879464825205,-2.99332196162047,-2.3191053304904,"F",29
"S017","C12M116.1","V",12,"24",154,0,0.00614754188007941,-5.09215263155484,80.5224025974026,80.9028571428571,92.75,0.000338033206231781,0.0661492699386734,-10.8890777651352,-10.4113219616205,-10.1193884473735,"F",29
"S017","C1M104.2","W",7,"7",37,1,0.0081993329174121,-4.80376790025206,90.8327027027027,90.9166666666667,90.5,0.00238982424356447,0.354534001241447,-0.578777659835055,-0.397512437810946,0.190911657926591,"F",29
"S017","C2M103.2","V",7,"19",187,1,0.00628720987509426,-5.06928111956631,91.6856684491979,91.6802631578947,89.7368421052632,0.000477701201246631,0.0890207819272018,0.274188086660104,0.366084053417126,1.04387740442175,"F",29
"S017","C3M105.1","W",8,"8",174,1,0.00795295179533063,-4.83437201751448,90.5827011494253,90.6211111111111,91.2222222222222,0.002143443121483,0.32392988397903,-0.828779213112469,-0.693067993366512,-0.059089895350823,"F",29
"S017","C4M101.2","V",8,"20",151,1,0.00613448918096314,-5.0938624040924,100.799072847682,94.7,95.0526315789474,0.000324980507115504,0.0644394974011124,9.38759248514437,3.38582089552239,10.157281802906,"F",29
"S017","C5M109.2","W",9,"9",205,1,0.00805730662538644,-4.82493918512995,87.9333170731707,87.78025,89,0.0022477979515388,0.33336271636356,-3.47816328936703,-3.53392910447762,-2.70847397160539,"F",29
"S017","C6M114.1","W",10,"10",101,1,0.0103451809215803,-4.57176108745543,86.779900990099,86.8919047619048,89.8095238095238,0.00453567224773267,0.586540814038079,-4.63157937243875,-4.42227434257286,-3.8618900546771,"F",29
"S017","C7M107.2","W",11,"11",166,1,0.00770629086861783,-4.87024286964664,86.0582530120482,86.0746875,87.5,0.0018967821947702,0.28805903184687,-5.35322735048956,-5.23949160447762,-4.58353803272792,"F",29
"S017","C8M117.1","V",9,"21",506,1,0.00561453089986434,-5.18318237998175,88.1720158102767,88.8601204819277,91.144578313253,-0.000194977773983295,-0.0248804784882406,-3.23946455226108,-2.45405862254991,-2.46977523449944,"F",29
"S017","C9M102.2","V",10,"22",181,1,0.00583932157055846,-5.14434782986038,90.9602762430939,90.9269444444444,90.3888888888889,2.98128967108242e-05,0.0139540716331323,-0.45120411944383,-0.387234660033172,0.318485198317816,"F",29
"S018","A10M117.2","A",10,"10",85,1,0.00411393558824305,-5.49350123091526,84.3209411764706,84.091875,89.9375,0.000500316532568036,0.210134109679581,-15.2449334109882,-15.3574583333333,-10.5457254901961,"F",33
"S018","A11M116.2","A",11,"11",155,0,0.003141470411937,-5.77972820508651,85.7438064516129,85.793125,90.5625,-0.000472148643738017,-0.0760928644916765,-13.8220681358459,-13.6562083333333,-9.12286021505376,"F",33
"S018","A12M116.3","A",12,"12",88,1,0.00544708812446835,-5.21812780760284,88.2077272727273,88.0964705882353,92.8235294117647,0.00183346906879334,0.485507532991999,-11.3581473147315,-11.352862745098,-6.65893939393939,"F",33
"S018","A1M101.3","A",1,"1",53,1,0.00207406762074434,-6.1783143727616,83.3135849056604,83.3972727272727,82.7272727272727,-0.00153955143493067,-0.474679032166762,-16.2522896817984,-16.0520606060606,-11.5530817610063,"F",33
"S018","A2M106.4","A",2,"2",34,1,0.00206599533722297,-6.18256472910904,85.8708823529412,85.86,86.7142857142857,-0.00154762371845204,-0.478929388514204,-13.6949922345176,-13.5893333333333,-8.99578431372548,"F",33
"S018","A3M104.4","A",3,"3",67,1,0.00234958842272813,-6.06342339415524,92.2480597014925,92.2492307692308,88.5384615384615,-0.00126403063294688,-0.359788053560406,-7.31781488596621,-7.20010256410256,-2.61860696517412,"F",33
"S018","A4M105.4","A",4,"4",100,1,0.00338456717904499,-5.69657580234179,85.9862,86.8025,89.35,-0.000229051876630028,0.00705953825304739,-13.5796745874588,-12.6468333333333,-8.88046666666666,"F",33
"S018","A5M108.4","A",5,"5",86,1,0.00467140194681906,-5.36707364605384,90.6318604651163,90.59375,93.375,0.00105778289114404,0.336561694540996,-8.93401412234248,-8.85558333333333,-4.23480620155038,"F",33
"S018","A6M107.3","A",6,"6",63,1,0.00463286180019581,-5.37488698492259,91.7053968253968,91.76,88.2307692307692,0.0010192427445208,0.328748355672245,-7.86047776206192,-7.68933333333332,-3.16126984126983,"F",33
"S018","A7M111.4","A",7,"7",65,1,0.00548799032964844,-5.20614224497316,98.6541538461538,93.697,93.2,0.00187437127397343,0.49749309562168,-0.911720741304904,-5.75233333333333,3.78748717948719,"F",33
"S018","A8M112.3","A",8,"8",44,0,0.00561117595963522,-5.18306227091605,110.334318181818,102.545,86.5,0.00199755690396021,0.520573069678791,10.7684435943594,3.09566666666667,15.4676515151515,"F",33
"S018","A9M113.3","A",9,"9",93,1,0.00508069974204622,-5.28623044084574,83.7366666666667,83.5468421052632,90.8421052631579,0.00146708068637121,0.417404899749097,-15.8292079207921,-15.9024912280702,-11.13,"F",33
"S018","B10M102.1","V",5,"29",226,1,0.0048140890119591,-5.34121352794396,85.3246902654867,84.9486046511628,90.5581395348837,0.00120046995628409,0.362421812650876,-14.241184321972,-14.5007286821705,-9.54197640117994,"F",33
"S018","B11M111.1","W",6,"18",63,0,0.00393010178069446,-5.54291122733817,111.973492063492,NA,NA,0.000316482725019445,0.160724113256666,12.4076174760333,NA,17.1068253968254,"F",33
"S018","B12M112.1","V",6,"30",206,1,0.00291852824809527,-5.86529671348905,86.3978155339806,86.4682926829268,87.219512195122,-0.000695090807579747,-0.161661372894211,-13.1680590534782,-12.9810406504065,-8.46885113268608,"F",33
"S018","B1M106.1","W",1,"13",67,1,0.00613910033740823,-5.09324460441499,97.7971641791045,97.87,86.6428571428571,0.00252548128173322,0.610390736179853,-1.76871040835428,-1.57933333333332,2.93049751243781,"F",33
"S018","B2M103.1","V",1,"25",174,1,0.00599139653602976,-5.1182892479673,99.0691379310345,95.6876923076923,86.6923076923077,0.00237777748035474,0.585346092627538,-0.496736656424275,-3.76164102564103,4.20247126436782,"F",33
"S018","B3M107.1","W",2,"14",85,1,0.00536633518415627,-5.22986154723053,91.1069411764706,91.3352941176471,90.0588235294118,0.00175271612848126,0.473773793364309,-8.45893341098817,-8.11403921568626,-3.75972549019608,"F",33
"S018","B4M109.1","V",2,"26",231,1,0.00590856650878798,-5.13286552415923,88.2481385281385,88.2359574468085,87.6808510638298,0.00229494745311297,0.570769816435608,-11.3177360593202,-11.2133758865248,-6.61852813852813,"F",33
"S018","B5M101.1","V",3,"27",181,1,0.00541403469773737,-5.21972737849998,88.5272928176796,88.6847222222222,90.1388888888889,0.00180041564206235,0.483907962094858,-11.0385817697792,-10.7646111111111,-6.33937384898711,"F",33
"S018","B6M108.1","V",4,"28",110,1,0.00561987083088988,-5.18217479902386,101.953636363636,92.8933333333333,83.5833333333333,0.00200625177521487,0.52146054157098,2.38776177617761,-6.556,7.0869696969697,"F",33
"S018","B7M114.2","W",3,"15",117,1,0.00574768795188444,-5.16044158501306,88.3122222222222,88.2682608695652,88.9130434782609,0.00213406889620943,0.543193755581781,-11.2536523652365,-11.1810724637681,-6.55444444444444,"F",33
"S018","B8M110.1","W",4,"16",59,0,0.00586040951532423,-5.1395705548653,90.0625423728814,89.79,90.3333333333333,0.00224679045964922,0.564064785729541,-9.5033322145774,-9.65933333333332,-4.80412429378531,"F",33
"S018","B9M115.2","W",5,"17",93,1,0.00385765537799468,-5.55844043829993,97.1051612903226,NA,NA,0.000244036322319671,0.145194902294904,-2.46071329713617,NA,2.23849462365592,"F",33
"S018","C10M115.1","W",12,"24",153,1,0.00625018001980828,-5.07600517466494,80.6092156862745,83.9575,91.85,0.00263656096413326,0.627630165929894,-18.9566589011842,-15.4918333333333,-14.2574509803922,"F",33
"S018","C11M113.1","V",11,"35",23,0,0.00457752353892759,-5.38709483263195,113.343913043478,NA,NA,0.000963904483252571,0.316540507962883,13.7780384560195,NA,18.4772463768116,"F",33
"S018","C12M116.1","V",12,"36",9,1,0.00941150292779354,-4.66667101034755,84.6366666666667,84.265,93.5,0.00579788387211853,1.03696433024729,-14.9292079207921,-15.1843333333333,-10.23,"F",33
"S018","C1M104.2","W",7,"19",86,1,0.00348893638787396,-5.65934909728587,79.7139534883721,NA,NA,-0.000124682667801058,0.0442862433089726,-19.8519210990867,NA,-15.1527131782946,"F",33
"S018","C2M103.2","V",7,"31",148,1,0.00345372662830251,-5.70762172511386,89.8236486486486,91.1807142857143,90.8928571428571,-0.000159892427372502,-0.00398638451901867,-9.74222593881011,-8.26861904761904,-5.04301801801802,"F",33
"S018","C3M105.1","W",8,"20",156,1,0.00397554002374379,-5.53464999051196,88.4325,84.425,103,0.000361920968068774,0.168985350082878,-11.1333745874587,-15.0243333333333,-6.43416666666666,"F",33
